name,sex,latest_year,latest_rank,latest_count,first_year,total_count,origin_backgrounds,languages,scripts,variants,meaning,age_style_category,historical_significance_score,semantic_summary
Autumn,F,2020,82,3106,1910,130532,Latin|English,en|la,Latin,Autumn|Autum|Autumna|Automne|Aki|Otoño,fall season,modern,0.4,"Autumn is a Latin and English name meaning fall season, a seasonal nature name full of harvest color and mellow warmth. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Nevaeh,F,2020,83,3076,1997,86342,English,en,Latin,Nevaeh|Nevaeha|Neveah|Navaeh|Neva|Heaven,heaven spelled backward,modern,0.1,"Nevaeh is an English name meaning heaven spelled backward, a recent invented name with spiritual imagery and a distinctive reversed spelling. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Natalia,F,2020,84,3059,1890,71653,Latin|French,en|la|fr,Latin,Natalia|Natalie|Nathalie|Natasha|Natalee|Noelle,birth of the lord or christmas,classic,0.7,"Natalia is a Latin and French name meaning birth of the lord or christmas, a festive Christian name family tied to Christmas and elegant European use. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Quinn,F,2020,85,3058,1915,71487,Irish|Latin,en|ga|la,Latin,Quinn|Quin|Quincy|Quinlan|Quentin|Cuinn,chief or fifth,modern,0.4,"Quinn is an Irish and Latin name meaning chief or fifth, an Irish surname-name with crisp unisex charm and scholarly associations. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Josephine,F,2020,86,3027,1880,314436,Hebrew|French,en|he|fr,Latin|Hebrew,Josephine|Josefina|Josie|Josepha|Giuseppina|Jozefa,he will add,classic,0.8,"Josephine is a Hebrew and French name meaning he will add, a feminine Joseph form with vintage elegance and international saintly associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Sarah,F,2020,87,3025,1880,1087607,Hebrew,en|he,Latin|Hebrew,Sarah|Sadie|Sara|Sarai|Sade|Saira,princess,timeless,0.8,"Sarah is a Hebrew name meaning princess, a bright diminutive and variant family of the biblical matriarch Sarah. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Cora,F,2020,88,3007,1880,142494,Greek,en|el,Latin|Greek,Cora|Kora|Coraline|Corinna|Kore|Coralie,maiden,classic,0.7,"Cora is a Greek name meaning maiden, a classical name linked to Persephone and fresh vintage simplicity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Emery,F,2020,89,2959,1880,47096,Germanic|English,en|de,Latin,Emery|Emerson|Emersyn|Emory|Emmerich|Emrys,brave power or son of emery,modern,0.4,"Emery is a Germanic and English name meaning brave power or son of emery, a surname-name family with literary associations and strong Germanic elements. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Samantha,F,2020,90,2929,1880,582173,Aramaic|Hebrew,en|he,Latin|Hebrew,Samantha|Samara|Samira|Samanta|Samuela|Sam,listener or told by god,classic,0.5,"Samantha is an Aramaic and Hebrew name meaning listener or told by god, a literary and possibly biblical-rooted name with friendly strength. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Piper,F,2020,91,2881,1951,51707,English,en,Latin,Piper|Pippa|Pipere|Pip|Pipra|Pfeifer,pipe or flute player,modern,0.3,"Piper is an English name meaning pipe or flute player, an occupational music name with bright, spirited energy. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Leilani,F,2020,92,2860,1917,38339,Hawaiian,en,Latin,Leilani|Lani|Kailani|Kaylani|Kalani|Malani,heavenly lei or sky,modern,0.5,"Leilani is a Hawaiian name meaning heavenly lei or sky, a Hawaiian name family rich with flowers, sky, sea, and graceful imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Eva,F,2020,93,2826,1880,273365,Germanic|Latin|Hebrew,en|de|la|he,Latin|Hebrew,Eva|Ava|Eve|Avia|Avis|Aveline,bird or life,classic,0.7,"Eva is a Germanic, Latin, and Hebrew name meaning bird or life, a brief name with layered medieval, Latin, and biblical possibilities. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Everleigh,F,2020,94,2799,2008,10043,English|Germanic,en|de,Latin,Everleigh|Everly|Everlee|Everley|Everlie|Everlea,boar clearing,modern,0.2,"Everleigh is an English and Germanic name meaning boar clearing, a surname-style name with fashionable rhythm and woodland roots. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Madeline,F,2020,95,2771,1880,193371,Hebrew|Greek|French,en|he|el|fr,Latin|Hebrew|Greek,Madeline|Madeleine|Madelyn|Madilyn|Madelynn|Magdalene,from magdala,classic,0.8,"Madeline is a Hebrew, Greek, and French name meaning from magdala, a Magdalene-derived name with saintly depth and French literary softness. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Lydia,F,2020,96,2767,1880,173253,Greek,en|el,Latin|Greek,Lydia|Lidia|Lydie|Lidiya|Lívia|Lida,from lydia,timeless,0.7,"Lydia is a Greek name meaning from lydia, a New Testament place name with classical Anatolian roots and refined softness. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Jade,F,2020,97,2717,1944,94504,Spanish,en|es,Latin,Jade|Jada|Jayda|Giada|Jadyn|Jadee,jade stone,modern,0.4,"Jade is a Spanish name meaning jade stone, a gemstone name with cool green color and sleek simplicity. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Peyton,F,2020,98,2703,1884,127644,English,en,Latin,Peyton|Payton|Paiton|Paighton|Peyten|Peytin,pæga’s estate or fighting-man’s estate,modern,0.3,"Peyton is an English name meaning pæga’s estate or fighting-man’s estate, an English place-surname name with preppy unisex style and a clean contemporary rhythm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Brielle,F,2020,99,2697,1972,38814,Hebrew|French,en|he|fr,Latin|Hebrew,Brielle|Briella|Gabrielle|Gabriella|Briela,god is my strength,modern,0.5,"Brielle is a Hebrew and French name meaning god is my strength, a light modern shortening of Gabrielle with angelic Hebrew roots. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Adeline,F,2020,100,2694,1880,64481,Germanic|English,en|de,Latin,Adeline|Addison|Addilyn|Adelyn|Adalynn|Adalyn,noble or son of adam,modern,0.4,"Adeline is a Germanic and English name meaning noble or son of adam, a surname and noble-name family shaped by modern -lyn and -line forms. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Vivian,F,2020,101,2680,1880,216046,Latin|French,en|la|fr,Latin,Vivian|Vivienne|Viviana|Vivien|Vivianne|Vivi,alive,classic,0.7,"Vivian is a Latin and French name meaning alive, a lively vintage name with Arthurian and French elegance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Rylee,F,2020,102,2677,1980,61934,Irish,en|ga,Latin,Rylee|Riley|Ryleigh|Rylie|Reilly|OReilly,valiant,modern,0.4,"Rylee is an Irish name meaning valiant, an Irish surname-name with lively unisex energy and cheerful rhythm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Clara,F,2020,103,2664,1880,286832,Latin,en|la,Latin,Clara|Claire|Clare|Chiara|Klara|Clarissa,bright or clear,classic,0.8,"Clara is a Latin name meaning bright or clear, a radiant Latin name family with saintly clarity and refined simplicity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Raelynn,F,2020,104,2585,1947,22047,English|Hebrew,en|he,Latin|Hebrew,Raelynn|Raelyn|Raylynn|Rayna|Rae|Raina,ewe or modern rae plus lynn,modern,0.1,"Raelynn is an English and Hebrew name meaning ewe or modern rae plus lynn, a recent compound name joining soft nickname sounds with fashionable -lynn rhythm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Melanie,F,2020,105,2501,1886,252378,Greek,en|el,Latin|Greek,Melanie|Melany|Melania|Mélanie|Melina,dark or black,classic,0.6,"Melanie is a Greek name meaning dark or black, a Greek color name with saintly history and soft melodic style. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Melody,F,2020,106,2498,1914,101500,Greek|English,en|el,Latin|Greek,Melody|Melodie|Mélodie|Melodia|Melodye|Mellody,song,modern,0.4,"Melody is a Greek and English name meaning song, a musical word name with lyrical sweetness and gentle optimism. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Julia,F,2020,107,2485,1880,466082,Latin,en|la,Latin,Julia|Juliet|Juliette|Juliana|Julianna|Giulia,youthful or downy-bearded,classic,0.8,"Julia is a Latin name meaning youthful or downy-bearded, a Roman-rooted feminine name with Shakespearean romance and classical grace. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Athena,F,2020,108,2482,1902,39002,Greek,en|el,Latin|Greek,Athena|Athene|Atena|Athenais|Minerva|Tina,uncertain goddess name,timeless,0.9,"Athena is a Greek name meaning uncertain goddess name, the name of the Greek goddess of wisdom, warcraft, and civic life. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Maria,F,2020,109,2460,1880,555635,Hebrew|Latin,en|he|la,Latin|Hebrew,Maria|Mary|Miriam|Mariam|María|Maren,beloved or bitter,timeless,0.9,"Maria is a Hebrew and Latin name meaning beloved or bitter, one of the most enduring biblical name families in Christian and Jewish traditions. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Liliana,F,2020,110,2457,1950,60716,Latin|English,en|la,Latin,Liliana|Lily|Lilly|Lillian|Lilliana|Lilianna,lily flower,classic,0.6,"Liliana is a Latin and English name meaning lily flower, a floral name family associated with purity, beauty, and vintage softness. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Hadley,F,2020,111,2414,1906,36567,English,en,Latin,Hadley|Hadlee|Hadleigh|Hadly|Hedley|Hadlea,heather field,modern,0.3,"Hadley is an English name meaning heather field, an English place surname with soft meadow imagery and fashionable unisex style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Arya,F,2020,112,2356,1982,21145,Italian|Hebrew|Sanskrit,en|it|he|sa,Latin|Hebrew|Devanagari,Arya|Aria|Ariya|Aarya|Ariah|Ari,air melody or noble,modern,0.5,"Arya is an Italian, Hebrew, and Sanskrit name meaning air melody or noble, a musical and multicultural name with airy sound and noble meanings. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Rose,F,2020,113,2356,1880,490771,Latin|English,en|la,Latin,Rose|Rosalie|Rosie|Rosa|Rosalind|Rosemary,rose flower,classic,0.7,"Rose is a Latin and English name meaning rose flower, a floral name family carrying beauty, devotion, and vintage romance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Reagan,F,2020,114,2355,1913,64394,Irish|Gaelic,en|ga,Latin,Reagan|Raegan|Regan|Reaghan|Reagen|Riagán,little king,modern,0.4,"Reagan is an Irish and Gaelic name meaning little king, an Irish surname-name with political familiarity and crisp confidence. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
