name,sex,latest_year,latest_rank,latest_count,first_year,total_count,origin_backgrounds,languages,scripts,variants,meaning,age_style_category,historical_significance_score,semantic_summary
Robert,M,2020,80,4349,1880,4849738,Germanic|Italian|Spanish,en|de|it|es,Latin,Robert|Roberto|Rupert|Robin|Ruprecht,bright fame,classic,0.8,"Robert is a Germanic, Italian, and Spanish name meaning bright fame, a royal Germanic name with international forms and enduring dignity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Greyson,M,2020,81,4331,1965,44433,English,en,Latin,Greyson|Grayson|Graysen|Greysen|Gray|Grey,son of the steward or gray-haired one,modern,0.3,"Greyson is an English name meaning son of the steward or gray-haired one, a surname-style name blending genteel color imagery with a fashionable -son ending. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Jordan,M,2020,82,4231,1880,515701,Hebrew,en|he,Latin|Hebrew,Jordan|Jordyn|Jorden|Jourdain|Yarden|Giordano,to flow down,timeless,0.8,"Jordan is a Hebrew name meaning to flow down, a biblical river and place name with spiritual imagery and strong unisex breadth. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Ian,M,2020,83,4223,1912,236523,Hebrew|Scottish|Slavic,en|he|gd|ru,Latin|Hebrew|Cyrillic,Ian|Iain|Eoin|Ewan|Ivan|Sean,god is gracious,timeless,0.7,"Ian is a Hebrew, Scottish, and Slavic name meaning god is gracious, a compact John-family form shaped by Gaelic and Slavic traditions. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Carson,M,2020,84,4165,1880,123685,Scottish|English,en|gd,Latin,Carson|Karson|Carsen|Karsen|Carrson|Carsten,son of carr,modern,0.3,"Carson is a Scottish and English name meaning son of carr, a surname name with a brisk sound and restrained modern polish. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Jaxson,M,2020,85,4133,1991,54488,English|Hebrew,en|he,Latin|Hebrew,Jaxson|Jackson|Jaxon|Jax|Jaxton|Jaxxon,son of jack,modern,0.4,"Jaxson is an English and Hebrew name meaning son of jack, a surname-form tied to John yet energized by bold modern spellings. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Leonardo,M,2020,86,4077,1885,75875,Greek|Latin,en|el|la,Latin|Greek,Leonardo|Leo|Leon|Leonel|Lionel|Leonidas,lion,timeless,0.8,"Leonardo is a Greek and Latin name meaning lion, a leonine name family that ranges from saints and popes to Renaissance genius. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Nicholas,M,2020,87,4024,1880,912162,Greek,en|el,Latin|Greek,Nicholas|Nicolas|Nikolai|Nico|Nicole|Nicolás,victory of the people,timeless,0.9,"Nicholas is a Greek name meaning victory of the people, a saintly Greek name family associated with bishops, generosity, and global tradition. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Dominic,M,2020,88,3982,1885,177138,Latin,en|la,Latin,Dominic|Dominick|Domingo|Domenico|Dominique|Dom,of the lord,classic,0.8,"Dominic is a Latin name meaning of the lord, a Christian Latin name with monastic strength and elegant Romance forms. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Austin,M,2020,89,3979,1880,425774,Latin,en|la,Latin,Austin|August|Augustine|Augustus|Agustin|Agustín,great or venerable,classic,0.8,"Austin is a Latin name meaning great or venerable, a Roman honorific name family with imperial weight and warm English familiarity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Everett,M,2020,90,3979,1880,116214,Germanic|English,en|de,Latin,Everett|Everette|Eberhard|Everard|Evert|Evard,brave boar,classic,0.6,"Everett is a Germanic and English name meaning brave boar, a surname-like medieval name with sturdy animal symbolism and old-world strength. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Brooks,M,2020,91,3852,1880,36284,English,en,Latin,Brooks|Brooke|Brook|Brooklyn|Brooklynn|Brooklee,brook or stream,modern,0.3,"Brooks is an English name meaning brook or stream, a nature and surname name family with fresh water imagery and urban-modern polish. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Xavier,M,2020,92,3847,1886,143569,Basque|Spanish,en|eu|es,Latin,Xavier|Javier|Xabier|Saverio|Zavier,new house,classic,0.7,"Xavier is a Basque and Spanish name meaning new house, a Basque place name made saintly by Francis Xavier and widely globalized. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Kai,M,2020,93,3812,1926,54038,Hawaiian|Japanese|Welsh,en|ja|cy,Latin|CJK,Kai|Kaia|Kaja|Kaj|Cai|Kye,sea or keeper of the keys,modern,0.4,"Kai is a Hawaiian, Japanese, and Welsh name meaning sea or keeper of the keys, a short multicultural name with ocean imagery and a clean contemporary sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Jose,M,2020,94,3809,1880,577258,Hebrew,en|he,Latin|Hebrew,Jose|Joseph|José|Giuseppe|Josef|Yosef,he will add,timeless,0.9,"Jose is a Hebrew name meaning he will add, a patriarchal and saintly name shared across Jewish, Christian, and Muslim cultures. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Parker,M,2020,95,3797,1880,132921,English,en,Latin,Parker|Parkar|Parke|Parks|Parkes|Park,park keeper,modern,0.3,"Parker is an English name meaning park keeper, an occupational surname name with preppy ease and open green-space imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Adam,M,2020,96,3751,1880,564574,Hebrew,en|he,Latin|Hebrew,Adam|Adan|Adán|Adamo|Adem|Adham,man or earth,timeless,0.9,"Adam is a Hebrew name meaning man or earth, a primordial biblical name linking humanity, earth, and Abrahamic tradition. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Jace,M,2020,97,3745,1936,75510,Greek|English,en|el,Latin|Greek,Jace|Jayce|Jase|Jayson|Jason|Jasen,healer or modern short form,modern,0.4,"Jace is a Greek and English name meaning healer or modern short form, a brisk Jason-related form with ancient roots and a streamlined contemporary sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Wesley,M,2020,98,3668,1880,226139,English,en,Latin,Wesley|Weslee|Wesleigh|Westley|Wes|Wessley,west meadow,classic,0.5,"Wesley is an English name meaning west meadow, an English place surname tied to Methodist history and gentle pastoral imagery. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Kayden,M,2020,99,3613,1989,65376,English|Celtic,en|ga,Latin,Kayden|Caden|Kaden|Kaiden|Caiden|Cayden,modern coinage possibly battle,modern,0.1,"Kayden is an English and Celtic name with modern coinage possibly battle, a recent -ayden family name with energetic sound and uncertain layered origins. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Silas,M,2020,100,3599,1880,54628,Latin|Greek,en|la|el,Latin|Greek,Silas|Silvanus|Silvano|Silvan|Silvio|Sylas,wood or forest,timeless,0.7,"Silas is a Latin and Greek name meaning wood or forest, a New Testament and Roman name with woodland imagery and antique calm. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Bennett,M,2020,101,3582,1880,50033,Latin|English,en|la,Latin,Bennett|Bennet|Benedict|Benedetto|Benito|Benoit,blessed,classic,0.7,"Bennett is a Latin and English name meaning blessed, a surname form of Benedict with monastic roots and polished warmth. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Declan,M,2020,102,3576,1951,43610,Irish|Celtic,en|ga,Latin,Declan|Deaglán|Declán|Decklan|Decclan|Deglan,uncertain possibly man of prayer,classic,0.6,"Declan is an Irish and Celtic name meaning uncertain possibly man of prayer, an early Irish saint name with devotional atmosphere and modern revival energy. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Waylon,M,2020,103,3549,1911,30341,English|Germanic,en|de,Latin,Waylon|Wayland|Weland|Weyland|Waylen|Waylan,land by the road or legendary smith,modern,0.3,"Waylon is an English and Germanic name meaning land by the road or legendary smith, a surname-like name with country music associations and old Germanic echoes. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Weston,M,2020,104,3406,1882,53498,English,en,Latin,Weston|Westin|Westen|Wystan|West|Wesson,western settlement,modern,0.3,"Weston is an English name meaning western settlement, a directional place surname with open-country imagery and clean modern style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Evan,M,2020,105,3389,1880,278379,Welsh|Hebrew,en|cy|he,Latin|Hebrew,Evan|Ewan|Euan|Owen|Ifan|Ivan,god is gracious,timeless,0.7,"Evan is a Welsh and Hebrew name meaning god is gracious, a Welsh John-family name with a soft, enduring, cross-cultural sound. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Emmett,M,2020,106,3380,1880,62683,Germanic|English,en|de,Latin,Emmett|Emmet|Emmit|Emmette|Emmetus|Emmitt,whole or universal,classic,0.5,"Emmett is a Germanic and English name meaning whole or universal, a vintage surname-like name with sincere warmth and quiet strength. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Micah,M,2020,107,3363,1946,112847,Hebrew,en|he,Latin|Hebrew,Micah|Micaiah|Mika|Mikah|Micha|Miqueas,who is like yahweh,timeless,0.8,"Micah is a Hebrew name meaning who is like yahweh, a prophetic biblical name with a soft sound and theological force. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Ryder,M,2020,108,3322,1960,52967,English,en,Latin,Ryder|Rider|Rydar|Reiter|Ridder,mounted messenger or rider,modern,0.2,"Ryder is an English name meaning mounted messenger or rider, an occupational surname name with motion, speed, and outdoorsy energy. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Beau,M,2020,109,3319,1932,44510,French|English,en|fr,Latin,Beau|Bo|Beauregard|Beaux|Boone|Bowie,beautiful or handsome,modern,0.4,"Beau is a French and English name meaning beautiful or handsome, a Southern-inflected French word name with charm and easygoing polish. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Damian,M,2020,110,3305,1912,93646,Greek,en|el,Latin|Greek,Damian|Damien|Damiano|Damon|Damyan|Damjan,to tame or subdue,classic,0.7,"Damian is a Greek name meaning to tame or subdue, a Greek saint name with a controlled strength and dramatic sound. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Brayden,M,2020,111,3253,1970,126190,Irish|English,en|ga,Latin,Brayden|Braden|Braeden|Braiden|Braydon|Braylen,broad valley or brave,modern,0.2,"Brayden is an Irish and English name meaning broad valley or brave, a surname-style name shaped by Irish and English sounds and recent rhythmic naming trends. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Gael,M,2020,112,3235,1919,31278,Celtic|Irish,en|ga,Latin,Gael|Gaël|Gail|Gale|Gaelan|Galen,gaelic person or stranger,modern,0.4,"Gael is a Celtic and Irish name meaning gaelic person or stranger, a compact ethnolinguistic name with pan-Celtic identity and airy softness. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Rowan,M,2020,113,3231,1916,45134,Irish|Gaelic,en|ga,Latin,Rowan|Rohan|Roan|Ruadhán|Rowen|Roone,little red one,classic,0.5,"Rowan is an Irish and Gaelic name meaning little red one, an Irish name also linked to the rowan tree, balancing nature and folklore. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
